,Albanian,Parameter,Bulgarian,Hungarian,Romanian
2461,kpucar,shoemaker,karpac,cipesz,cizmar
2462,kpucar,shoemaker,karpja,cipesz,cizmar
2463,kapel,hat,sapka,kalap,palrie
2464,kapel,hat,sapka,kalap,sapc
2465,kapel,hat,sapka,sapka,palrie
2466,kapel,hat,sapka,sapka,sapc
2467,kapel,hat,kasket,kalap,palrie
2468,kapel,hat,kasket,kalap,sapc
2469,kapel,hat,kasket,sapka,palrie
2470,kapel,hat,kasket,sapka,sapc
2471,kapel,hat,kepe,kalap,palrie
2472,kapel,hat,kepe,kalap,sapc
2473,kapel,hat,kepe,sapka,palrie
2474,kapel,hat,kepe,sapka,sapc
2475,brez,belt,kolan,ov,cingatoare
2476,brez,belt,kolan,ov,curea
2477,brez,belt,kolan,ov,colan
2478,brez,belt,pojas,ov,cingatoare
2479,brez,belt,pojas,ov,curea
2480,brez,belt,pojas,ov,colan
2481,rip,belt,kolan,ov,cingatoare
2482,rip,belt,kolan,ov,curea
2483,rip,belt,kolan,ov,colan
2484,rip,belt,pojas,ov,cingatoare
2485,rip,belt,pojas,ov,curea
2486,rip,belt,pojas,ov,colan
2487,dorez,glove,rakavica,keszty,manu
2488,vel,veil,voal,fatyol,val
2489,vel,veil,bulo,fatyol,val
2490,tis,veil,voal,fatyol,val
2491,tis,veil,bulo,fatyol,val
2492,harkat,veil,voal,fatyol,val
2493,harkat,veil,bulo,fatyol,val
2494,ep,pocket,dzob,zseb,buzunar
2495,kops,button,kopce,gomb,nasture
2496,paft,button,kopce,gomb,nasture
2497,pul,button,kopce,gomb,nasture
2498,komc,button,kopce,gomb,nasture
2499,gilpr,pin,toplijka,gombost,accugamlie
2500,gilpr,pin,karfica,gombost,accugamlie
2501,stoli,ornament,ukrasenie,disz,podoaba
2502,stoli,ornament,ornament,disz,podoaba
2503,zbukurim,ornament,ukrasenie,disz,podoaba
2504,zbukurim,ornament,ornament,disz,podoaba
2505,evahir,jewel,skapocennost,ekszer,giuvaer
2506,evahir,jewel,bizu,ekszer,giuvaer
2507,unaz,ringforfinger,prasten,gyr,inel
2508,buluzuko,bracelet,grivna,karkot,braar
2509,beleik,bracelet,grivna,karkot,braar
2510,gerdan,necklace,gerdan,nyakek,colier
2511,gerdan,necklace,gerdan,nyakek,ghiordan
2512,gerdan,necklace,gerdan,nyaklanc,colier
2513,gerdan,necklace,gerdan,nyaklanc,ghiordan
2514,gerdan,necklace,kolie,nyakek,colier
2515,gerdan,necklace,kolie,nyakek,ghiordan
2516,gerdan,necklace,kolie,nyaklanc,colier
2517,gerdan,necklace,kolie,nyaklanc,ghiordan
2518,gerdan,necklace,ogarlica,nyakek,colier
2519,gerdan,necklace,ogarlica,nyakek,ghiordan
2520,gerdan,necklace,ogarlica,nyaklanc,colier
2521,gerdan,necklace,ogarlica,nyaklanc,ghiordan
2522,gusore,necklace,gerdan,nyakek,colier
2523,gusore,necklace,gerdan,nyakek,ghiordan
2524,gusore,necklace,gerdan,nyaklanc,colier
2525,gusore,necklace,gerdan,nyaklanc,ghiordan
2526,gusore,necklace,kolie,nyakek,colier
2527,gusore,necklace,kolie,nyakek,ghiordan
2528,gusore,necklace,kolie,nyaklanc,colier
2529,gusore,necklace,kolie,nyaklanc,ghiordan
2530,gusore,necklace,ogarlica,nyakek,colier
2531,gusore,necklace,ogarlica,nyakek,ghiordan
2532,gusore,necklace,ogarlica,nyaklanc,colier
2533,gusore,necklace,ogarlica,nyaklanc,ghiordan
2534,kafore,necklace,gerdan,nyakek,colier
2535,kafore,necklace,gerdan,nyakek,ghiordan
2536,kafore,necklace,gerdan,nyaklanc,colier
2537,kafore,necklace,gerdan,nyaklanc,ghiordan
2538,kafore,necklace,kolie,nyakek,colier
2539,kafore,necklace,kolie,nyakek,ghiordan
2540,kafore,necklace,kolie,nyaklanc,colier
2541,kafore,necklace,kolie,nyaklanc,ghiordan
2542,kafore,necklace,ogarlica,nyakek,colier
2543,kafore,necklace,ogarlica,nyakek,ghiordan
2544,kafore,necklace,ogarlica,nyaklanc,colier
2545,kafore,necklace,ogarlica,nyaklanc,ghiordan
2553,sami,handkerchief,nosnakarpa,zsebkend,batista
2554,sami,handkerchief,nosnakarpa,zsebkend,basma
2555,sami,handkerchief,parcal,zsebkend,batista
2556,sami,handkerchief,parcal,zsebkend,basma
2557,peskir,towel,karpa,kend,prosop
2558,peskir,towel,karpa,kend,peschir
2559,peskir,towel,karpa,szalveta,prosop
2560,peskir,towel,karpa,szalveta,peschir
2561,pasnik,towel,karpa,kend,prosop
2562,pasnik,towel,karpa,kend,peschir
2563,pasnik,towel,karpa,szalveta,prosop
2564,pasnik,towel,karpa,szalveta,peschir
2565,havli,towel,karpa,kend,prosop
2566,havli,towel,karpa,kend,peschir
2567,havli,towel,karpa,szalveta,prosop
2568,havli,towel,karpa,szalveta,peschir
2569,krehr,comb,greben,fes,pieptene
2570,furc,brush,cetka,kefe,perie
2574,brisk,razor,brasnac,borotva,briciu
2575,pomad,ointment,mexlem,kencz,unsoare
2576,pomad,ointment,mexlem,kencz,alifie
2577,pomad,ointment,mexlem,krem,unsoare
2578,pomad,ointment,mexlem,krem,alifie
2579,pomad,ointment,mazilo,kencz,unsoare
2580,pomad,ointment,mazilo,kencz,alifie
2581,pomad,ointment,mazilo,krem,unsoare
2582,pomad,ointment,mazilo,krem,alifie
2583,pomad,ointment,krem,kencz,unsoare
2584,pomad,ointment,krem,kencz,alifie
2585,pomad,ointment,krem,krem,unsoare
2586,pomad,ointment,krem,krem,alifie
2587,sapun,soap,sapun,szappan,sapun
2588,paskur,mirror,ogledalo,tukor,oglinda
2589,banon,dwell,ziveja,lakik,locui
2590,banon,dwell,ziveja,lakik,sedeatri
2591,banon,dwell,ziveja,el,locui
2592,banon,dwell,ziveja,el,sedeatri
2593,banon,dwell,obitavam,lakik,locui
2594,banon,dwell,obitavam,lakik,sedeatri
2595,banon,dwell,obitavam,el,locui
2596,banon,dwell,obitavam,el,sedeatri
2597,stpi,house,kasta,haz,casa
2598,stpi,house,dom,haz,casa
2599,spi,house,kasta,haz,casa
2600,spi,house,dom,haz,casa
2601,kolibe,hut,koliba,kunyho,coliba
2602,kolibe,hut,koliba,kunyho,bordeiu
2603,kolibe,hut,koliba,visko,coliba
2604,kolibe,hut,koliba,visko,bordeiu
2605,kolibe,hut,koliba,vityillo,coliba
2606,kolibe,hut,koliba,vityillo,bordeiu
2607,kolibe,hut,xiza,kunyho,coliba
2608,kolibe,hut,xiza,kunyho,bordeiu
2609,kolibe,hut,xiza,visko,coliba
2610,kolibe,hut,xiza,visko,bordeiu
2611,kolibe,hut,xiza,vityillo,coliba
2612,kolibe,hut,xiza,vityillo,bordeiu
2613,kasole,hut,koliba,kunyho,coliba
2614,kasole,hut,koliba,kunyho,bordeiu
2615,kasole,hut,koliba,visko,coliba
2616,kasole,hut,koliba,visko,bordeiu
2617,kasole,hut,koliba,vityillo,coliba
2618,kasole,hut,koliba,vityillo,bordeiu
2619,kasole,hut,xiza,kunyho,coliba
2620,kasole,hut,xiza,kunyho,bordeiu
2621,kasole,hut,xiza,visko,coliba
2622,kasole,hut,xiza,visko,bordeiu
2623,kasole,hut,xiza,vityillo,coliba
2624,kasole,hut,xiza,vityillo,bordeiu
2625,cadr,tent,palatka,sator,cort
2626,cadr,tent,palatka,sator,satr
2627,obor,yard,dvor,udvar,curte
2628,om,room,staja,szoba,odaie
2629,om,room,staja,szoba,camera
2630,od,room,staja,szoba,odaie
2631,od,room,staja,szoba,camera
2632,der,door,vrata,ayto,us
2633,der,door,vrata,ayto,poarta
2634,der,door,vrata,kapu,us
2635,der,door,vrata,kapu,poarta
2636,der,door,porta,ayto,us
2637,der,door,porta,ayto,poarta
2638,der,door,porta,kapu,us
2639,der,door,porta,kapu,poarta
2640,der,door,vratnja,ayto,us
2641,der,door,vratnja,ayto,poarta
2642,der,door,vratnja,kapu,us
2643,der,door,vratnja,kapu,poarta
2644,der,door,vratnik,ayto,us
2645,der,door,vratnik,ayto,poarta
2646,der,door,vratnik,kapu,us
2647,der,door,vratnik,kapu,poarta
2648,port,door,vrata,ayto,us
2649,port,door,vrata,ayto,poarta
2650,port,door,vrata,kapu,us
2651,port,door,vrata,kapu,poarta
2652,port,door,porta,ayto,us
2653,port,door,porta,ayto,poarta
2654,port,door,porta,kapu,us
2655,port,door,porta,kapu,poarta
2656,port,door,vratnja,ayto,us
2657,port,door,vratnja,ayto,poarta
2658,port,door,vratnja,kapu,us
2659,port,door,vratnja,kapu,poarta
2660,port,door,vratnik,ayto,us
2661,port,door,vratnik,ayto,poarta
2662,port,door,vratnik,kapu,us
2663,port,door,vratnik,kapu,poarta
2668,brav,locknoun,brava,zar,broasca
2669,brav,locknoun,brava,lakat,broasca
2670,brav,locknoun,kljucalka,zar,broasca
2671,brav,locknoun,kljucalka,lakat,broasca
2672,brav,locknoun,kofar,zar,broasca
2673,brav,locknoun,kofar,lakat,broasca
2676,ku,key,kljuc,kulcz,cheie
2677,cels,key,kljuc,kulcz,cheie
2678,dritare,window,prozorec,ablak,fereastrageam
2679,penere,window,prozorec,ablak,fereastrageam
2680,dueme,floor,pod,padlo,pardoseala
2681,dueme,floor,pod,padlo,dusumea
2682,mur,wall,stena,fal,zid
2683,mur,wall,stena,fal,parete
2684,vatr,fireplace,kamina,kandallo,vatra
2685,vatr,fireplace,kamina,kandallo,camin
2686,vatr,fireplace,kamina,tzhely,vatra
2687,vatr,fireplace,kamina,tzhely,camin
2688,vatr,fireplace,ogniste,kandallo,vatra
2689,vatr,fireplace,ogniste,kandallo,camin
2690,vatr,fireplace,ogniste,tzhely,vatra
2691,vatr,fireplace,ogniste,tzhely,camin
2692,sob,stove,pecka,tzhely,soba
2693,sob,stove,pecka,kalyha,soba
2694,stuf,stove,pecka,tzhely,soba
2695,stuf,stove,pecka,kalyha,soba
2696,oak,chimney,komin,cz,cos
2698,krevat,bed,leglo,agy,pat
2699,strat,bed,leglo,agy,pat
2706,karige,chair,stol,szek,scaun
2707,truez,table,masa,asztal,masa
2708,trapez,table,masa,asztal,masa
2709,tavolin,table,masa,asztal,masa
2710,lamb,lamp,lampa,lampa,lampa
2711,lamb,lamp,fakel,lampa,lampa
2712,flug,lamp,lampa,lampa,lampa
2713,flug,lamp,fakel,lampa,lampa
2714,kiri,candle,svest,gyertya,luminare
2715,cirak,candle,svest,gyertya,luminare
2758,buyk,farmer,zemedelec,foldmves,agricultor
2759,buyk,farmer,zemedelec,foldmves,tran
2760,buyk,farmer,zemedelec,paraszt,agricultor
2761,buyk,farmer,zemedelec,paraszt,tran
2762,buyk,farmer,zemedelskistopanin,foldmves,agricultor
2763,buyk,farmer,zemedelskistopanin,foldmves,tran
2764,buyk,farmer,zemedelskistopanin,paraszt,agricultor
2765,buyk,farmer,zemedelskistopanin,paraszt,tran
2766,buyk,farmer,fermer,foldmves,agricultor
2767,buyk,farmer,fermer,foldmves,tran
2768,buyk,farmer,fermer,paraszt,agricultor
2769,buyk,farmer,fermer,paraszt,tran
2770,ar,fieldforcultivation,niva,szantofold,cimp
2771,bastin,garden,gradina,kert,gradin
2772,bastin,garden,gradina,gyumolczos,gradin
2773,kopst,garden,gradina,kert,gradin
2774,kopst,garden,gradina,gyumolczos,gradin
2775,bahce,garden,gradina,kert,gradin
2776,bahce,garden,gradina,gyumolczos,gradin
2777,lvron,cultivate,obrabotvam,megmvel,cultiva
2778,lvron,cultivate,kultiviram,megmvel,cultiva
2779,lvron,cultivate,ora,megmvel,cultiva
2780,lron,cultivate,obrabotvam,megmvel,cultiva
2781,lron,cultivate,kultiviram,megmvel,cultiva
2782,lron,cultivate,ora,megmvel,cultiva
2790,punon,plow,izoravam,felszant,ara
2791,punon,plow,izoravam,felszant,plug
2792,punon,plow,ora,felszant,ara
2793,punon,plow,ora,felszant,plug
2794,punon,plow,plug,felszant,ara
2795,punon,plow,plug,felszant,plug
2796,punon,plow,ralo,felszant,ara
2797,punon,plow,ralo,felszant,plug
2798,lron,plow,izoravam,felszant,ara
2799,lron,plow,izoravam,felszant,plug
2800,lron,plow,ora,felszant,ara
2801,lron,plow,ora,felszant,plug
2802,lron,plow,plug,felszant,ara
2803,lron,plow,plug,felszant,plug
2804,lron,plow,ralo,felszant,ara
2805,lron,plow,ralo,felszant,plug
2806,brazd,furrow,brazda,barazda,brazda
2807,trap,furrow,brazda,barazda,brazda
2808,huli,furrow,brazda,barazda,brazda
2809,grmih,dig,kopaja,felas,sapa
2810,grmon,dig,kopaja,felas,sapa
2811,bel,spade,lizgar,aso,lopata
2812,bel,spade,bel,aso,lopata
2813,bel,spade,lopata,aso,lopata
2814,lopat,spade,lizgar,aso,lopata
2815,lopat,spade,bel,aso,lopata
2816,lopat,spade,lopata,aso,lopata
2817,lopat,shovel,lopata,lapat,lopata
2818,kurek,shovel,lopata,lapat,lopata
2819,sat,hoe,motika,kapa,sapa
2820,kep,hoe,motika,kapa,sapa
2821,grabuy,rake,greblo,gereblye,grebla
2822,grabuy,rake,tarmak,gereblye,grebla
2823,bran,rake,greblo,gereblye,grebla
2824,bran,rake,tarmak,gereblye,grebla
2825,raskel,rake,greblo,gereblye,grebla
2826,raskel,rake,tarmak,gereblye,grebla
2829,kor,mow,kosja,learat,secera
2830,kor,mow,kosja,learat,cosi
2831,kor,mow,kosja,lekaszal,secera
2832,kor,mow,kosja,lekaszal,cosi
2833,kor,mow,zana,learat,secera
2834,kor,mow,zana,learat,cosi
2835,kor,mow,zana,lekaszal,secera
2836,kor,mow,zana,lekaszal,cosi
2837,kosit,mow,kosja,learat,secera
2838,kosit,mow,kosja,learat,cosi
2839,kosit,mow,kosja,lekaszal,secera
2840,kosit,mow,kosja,lekaszal,cosi
2841,kosit,mow,zana,learat,secera
2842,kosit,mow,zana,learat,cosi
2843,kosit,mow,zana,lekaszal,secera
2844,kosit,mow,zana,lekaszal,cosi
2845,drapr,sickle,sarp,sarlo,secere
2846,drapr,sickle,sarp,sarlo,coasa
2847,drapr,sickle,sarp,kasza,secere
2848,drapr,sickle,sarp,kasza,coasa
2849,drapr,sickle,kosa,sarlo,secere
2850,drapr,sickle,kosa,sarlo,coasa
2851,drapr,sickle,kosa,kasza,secere
2852,drapr,sickle,kosa,kasza,coasa
2853,kos,sickle,sarp,sarlo,secere
2854,kos,sickle,sarp,sarlo,coasa
2855,kos,sickle,sarp,kasza,secere
2856,kos,sickle,sarp,kasza,coasa
2857,kos,sickle,kosa,sarlo,secere
2858,kos,sickle,kosa,sarlo,coasa
2859,kos,sickle,kosa,kasza,secere
2860,kos,sickle,kosa,kasza,coasa
2861,harkore,sickle,sarp,sarlo,secere
2862,harkore,sickle,sarp,sarlo,coasa
2863,harkore,sickle,sarp,kasza,secere
2864,harkore,sickle,sarp,kasza,coasa
2865,harkore,sickle,kosa,sarlo,secere
2866,harkore,sickle,kosa,sarlo,coasa
2867,harkore,sickle,kosa,kasza,secere
2868,harkore,sickle,kosa,kasza,coasa
2869,sin,thresh,varseja,kiczepel,treera
2870,lm,threshingfloor,gumno,szerskert,arie
2871,lm,threshingfloor,xarman,szerskert,arie
2872,bereket,crop,rekolta,aratas,seceris
2873,bereket,crop,rekolta,aratas,recolta
2874,bereket,crop,rekolta,termes,seceris
2875,bereket,crop,rekolta,termes,recolta
2876,bim,crop,rekolta,aratas,seceris
2877,bim,crop,rekolta,aratas,recolta
2878,bim,crop,rekolta,termes,seceris
2879,bim,crop,rekolta,termes,recolta
2880,dri,grainbarley,zarno,gabona,grine
2881,dri,grainbarley,zarno,termeny,grine
2882,grur,wheat,psenica,buza,griu
2883,grur,wheat,zito,buza,griu
2884,elb,barley,ecemik,arpa,orz
2885,elb,barley,ecmik,arpa,orz
2886,ekr,rye,raz,rozs,secara
2887,trr,oats,oves,zab,ovas
2888,misr,maize,carevica,kukorica,porumb
2889,oriz,rice,oriz,rizs,orez
2890,bar,grass,treva,f,iarba
2891,san,hay,seno,szena,fin
2892,bim,plantnoun,rastenie,noveny,planta
2893,bim,plantnoun,rastenie,noveny,iarba
2895,r,root,koren,gyoker,radcin
2896,r,root,koren,t,radcin
2897,deg,branch,klon,ag,ramura
2898,deg,branch,klon,ag,craca
2899,flet,leaf,list,falevel,frunzafoaie
2900,flet,leaf,list,lomb,frunzafoaie
2901,flet,leaf,listo,falevel,frunzafoaie
2902,flet,leaf,listo,lomb,frunzafoaie
2903,ge,leaf,list,falevel,frunzafoaie
2904,ge,leaf,list,lomb,frunzafoaie
2905,ge,leaf,listo,falevel,frunzafoaie
2906,ge,leaf,listo,lomb,frunzafoaie
2907,lule,flower,cvete,virag,floare
2910,dusk,oak,dab,tolgyfa,stejar
2911,lis,oak,dab,tolgyfa,stejar
2912,ah,beech,buk,bukkfa,fag
2913,ah,beech,buka,bukkfa,fag
2914,mtekn,birch,breza,nyirfa,mesteacan
2915,pis,pine,bor,erdeifeny,pin
2916,bre,fir,ela,luceny,brad
2917,ehul,acorn,zelad,makk,ghinda
2918,lende,acorn,zelad,makk,ghinda
2919,gaore,vine,loza,szl,vita
2920,dree,vine,loza,szl,vita
2921,loze,vine,loza,szl,vita
2922,ri,vine,loza,szl,vita
2923,duhan,tobacco,tjutjun,dohany,tutun
2924,piduhan,smoketobacco,pusa,dohanyzik,beatutun
2969,bn,do,pravja,tesz,face
2970,bn,do,pravja,czinal,face
2971,bn,do,pravja,keszit,face
2972,bn,do,napravja,tesz,face
2973,bn,do,napravja,czinal,face
2974,bn,do,napravja,keszit,face
2975,punon,work,rabotja,dolgozik,lucru
2976,punon,work,rabotja,dolgozik,munca
2977,punon,work,rabotja,dolgozik,opera
2978,ep,bend,izvivam,haylit,incovoia
2979,ep,bend,izvivam,haylit,pleca
2980,ep,bend,svivam,haylit,incovoia
2981,ep,bend,svivam,haylit,pleca
2982,ep,bend,nagarbvam,haylit,incovoia
2983,ep,bend,nagarbvam,haylit,pleca
2984,lakon,bend,izvivam,haylit,incovoia
2985,lakon,bend,izvivam,haylit,pleca
2986,lakon,bend,svivam,haylit,incovoia
2987,lakon,bend,svivam,haylit,pleca
2988,lakon,bend,nagarbvam,haylit,incovoia
2989,lakon,bend,nagarbvam,haylit,pleca
2990,uen,fold,sgavam,haytogat,indoi
2991,uen,fold,nagavam,haytogat,indoi
2992,uen,fold,svivam,haytogat,indoi
2993,palos,fold,sgavam,haytogat,indoi
2994,palos,fold,nagavam,haytogat,indoi
2995,palos,fold,svivam,haytogat,indoi
2996,li,tie,vrazvam,kot,lega
2999,varg,chain,veriga,lanc,lant
3000,vng,chain,veriga,lanc,lant
3001,zinir,chain,veriga,lanc,lant
3002,litar,rope,vaze,kotel,fringhie
3003,litar,rope,vaze,kotel,funie
3004,litar,rope,vaze,kotel,snur
3005,litar,rope,vazence,kotel,fringhie
3006,litar,rope,vazence,kotel,funie
3007,litar,rope,vazence,kotel,snur
3008,litar,rope,vrav,kotel,fringhie
3009,litar,rope,vrav,kotel,funie
3010,litar,rope,vrav,kotel,snur
3011,konop,rope,vaze,kotel,fringhie
3012,konop,rope,vaze,kotel,funie
3013,konop,rope,vaze,kotel,snur
3014,konop,rope,vazence,kotel,fringhie
3015,konop,rope,vazence,kotel,funie
3016,konop,rope,vazence,kotel,snur
3017,konop,rope,vrav,kotel,fringhie
3018,konop,rope,vrav,kotel,funie
3019,konop,rope,vrav,kotel,snur
3020,nuy,knotnoun,vazel,czomo,nod
3021,ung,knotnoun,vazel,czomo,nod
3022,kotk,knotnoun,vazel,czomo,nod
3023,reh,strikehit,udrjam,ut,lovi
3024,reh,strikehit,udrjam,ut,bate
3025,reh,strikehit,udrjam,ver,lovi
3026,reh,strikehit,udrjam,ver,bate
3027,reh,strikehit,udrjam,czap,lovi
3028,reh,strikehit,udrjam,czap,bate
3029,reh,strikehit,bija,ut,lovi
3030,reh,strikehit,bija,ut,bate
3031,reh,strikehit,bija,ver,lovi
3032,reh,strikehit,bija,ver,bate
3033,reh,strikehit,bija,czap,lovi
3034,reh,strikehit,bija,czap,bate
3035,godet,strikehit,udrjam,ut,lovi
3036,godet,strikehit,udrjam,ut,bate
3037,godet,strikehit,udrjam,ver,lovi
3038,godet,strikehit,udrjam,ver,bate
3039,godet,strikehit,udrjam,czap,lovi
3040,godet,strikehit,udrjam,czap,bate
3041,godet,strikehit,bija,ut,lovi
3042,godet,strikehit,bija,ut,bate
3043,godet,strikehit,bija,ver,lovi
3044,godet,strikehit,bija,ver,bate
3045,godet,strikehit,bija,czap,lovi
3046,godet,strikehit,bija,czap,bate
3047,pret,cut,reza,elvag,taia
3051,grer,scissors,nozica,ollo,foarfeci
3052,grer,scissors,nozici,ollo,foarfeci
3053,spat,ax,bradva,balta,topor
3054,spat,ax,bradva,balta,secure
3055,spat,ax,bradva,feysze,topor
3056,spat,ax,bradva,feysze,secure
3066,pris,break,cupjase,eltor,sparge
3067,pris,break,cupjase,eltor,fringerupe
3068,pris,break,scupvam,eltor,sparge
3069,pris,break,scupvam,eltor,fringerupe
3070,pris,break,razbivam,eltor,sparge
3071,pris,break,razbivam,eltor,fringerupe
3074,cahet,split,cepjase,elhasit,despica
3075,cahet,split,cepjase,feloszta,despica
3076,cahet,split,cepjase,elhasada,despica
3077,cahet,split,razcepvam,elhasit,despica
3078,cahet,split,razcepvam,feloszta,despica
3079,cahet,split,razcepvam,elhasada,despica
3080,skuen,tear,kasamse,tep,rupe
3081,skuen,tear,skasvam,tep,rupe
3082,cye,tear,kasamse,tep,rupe
3083,cye,tear,skasvam,tep,rupe
3084,ske,tear,kasamse,tep,rupe
3085,ske,tear,skasvam,tep,rupe
3086,zve,flay,odiram,megnyuz,jupui
3087,zve,flay,odiram,lehant,jupui
3088,frkon,rub,trija,dorzol,freca
3089,frkon,rub,barsa,dorzol,freca
3090,tendos,stretch,raztjagam,megnyuyt,intinde
3091,tendos,stretch,prostiram,megnyuyt,intinde
3092,ngreh,stretch,raztjagam,megnyuyt,intinde
3093,ngreh,stretch,prostiram,megnyuyt,intinde
3094,nden,stretch,raztjagam,megnyuyt,intinde
3095,nden,stretch,prostiram,megnyuyt,intinde
3096,hek,pull,darpam,huz,trage
3097,nden,spreadout,prostiram,leterit,asterne
3098,nden,spreadout,prostiram,leterit,imprtia
3099,strin,spreadout,prostiram,leterit,asterne
3100,strin,spreadout,prostiram,leterit,imprtia
3101,cakit,spreadout,prostiram,leterit,asterne
3102,cakit,spreadout,prostiram,leterit,imprtia
3105,skel,press,natiskam,megnyom,presa
3106,skel,press,natiskam,megszorit,presa
3107,skel,press,stiskam,megnyom,presa
3108,skel,press,stiskam,megszorit,presa
3121,der,pour,leja,ont,varsa
3122,der,pour,leja,ont,turna
3123,der,pour,leja,omlik,varsa
3124,der,pour,leja,omlik,turna
3125,der,pour,nalivam,ont,varsa
3126,der,pour,nalivam,ont,turna
3127,der,pour,nalivam,omlik,varsa
3128,der,pour,nalivam,omlik,turna
3129,lan,wash,mijase,mos,spala
3130,lan,wash,mijase,mos,la
3131,lan,wash,pera,mos,spala
3132,lan,wash,pera,mos,la
3133,fsin,sweep,meta,sopor,matura
3134,fsin,sweep,meta,elsodor,matura
3135,fses,broom,metla,sepr,matur
3136,fses,broom,metla,rekettye,matur
3137,vegl,tool,secivoinstrument,szerszam,unealta
3138,marangoz,carpenter,darvodelec,acz,dulgher
3139,marangoz,carpenter,darvodelec,acz,teslar
3140,marangoz,carpenter,dogramadzija,acz,dulgher
3141,marangoz,carpenter,dogramadzija,acz,teslar
3142,zdruktar,carpenter,darvodelec,acz,dulgher
3143,zdruktar,carpenter,darvodelec,acz,teslar
3144,zdruktar,carpenter,dogramadzija,acz,dulgher
3145,zdruktar,carpenter,dogramadzija,acz,teslar
3146,ndrton,build,stroja,epit,cladi
3147,ndrton,build,stroja,epit,zidi
3148,ndrton,build,gradja,epit,cladi
3149,ndrton,build,gradja,epit,zidi
3150,godit,build,stroja,epit,cladi
3151,godit,build,stroja,epit,zidi
3152,godit,build,gradja,epit,cladi
3153,godit,build,gradja,epit,zidi
3154,biron,bore,provartjavam,fur,gauri
3155,biron,bore,probivam,fur,gauri
3156,brimon,bore,provartjavam,fur,gauri
3157,brimon,bore,probivam,fur,gauri
3158,spon,bore,provartjavam,fur,gauri
3159,spon,bore,probivam,fur,gauri
3172,sar,saw,trion,fresz,ferestrau
3173,ceki,hammer,cuk,kalapacz,ciocan
3174,cekan,hammer,cuk,kalapacz,ciocan
3175,gozd,nail,gvozdej,szeg,cuiu
3176,gozd,nail,piron,szeg,cuiu
3181,farktar,smith,kovac,kovacz,faurar
3182,farktar,smith,kovac,kovacz,fierar
3183,kovac,smith,kovac,kovacz,faurar
3184,kovac,smith,kovac,kovacz,fierar
3185,fark,forge,kova,kovaczol,fauri
3186,fark,forge,kovacnica,kovaczol,fauri
3187,kur,anvil,nakovalnja,ull,nicovala
3188,ku,anvil,nakovalnja,ull,nicovala
3189,der,castmetals,leja,ont,turna
3190,der,castmetals,otlivam,ont,turna
3191,ar,gold,zlato,arany,aur
3192,argend,silver,srebro,ezust,argint
3193,serm,silver,srebro,ezust,argint
3194,bakr,copper,med,vorosrez,cupru
3195,bakr,copper,med,vorosrez,arama
3196,bakr,copper,med,vorosrez,bronz
3197,bakr,copper,med,bronz,cupru
3198,bakr,copper,med,bronz,arama
3199,bakr,copper,med,bronz,bronz
3200,bakr,copper,bakar,vorosrez,cupru
3201,bakr,copper,bakar,vorosrez,arama
3202,bakr,copper,bakar,vorosrez,bronz
3203,bakr,copper,bakar,bronz,cupru
3204,bakr,copper,bakar,bronz,arama
3205,bakr,copper,bakar,bronz,bronz
3206,bakr,copper,bronz,vorosrez,cupru
3207,bakr,copper,bronz,vorosrez,arama
3208,bakr,copper,bronz,vorosrez,bronz
3209,bakr,copper,bronz,bronz,cupru
3210,bakr,copper,bronz,bronz,arama
3211,bakr,copper,bronz,bronz,bronz
3212,bronz,copper,med,vorosrez,cupru
3213,bronz,copper,med,vorosrez,arama
3214,bronz,copper,med,vorosrez,bronz
3215,bronz,copper,med,bronz,cupru
3216,bronz,copper,med,bronz,arama
3217,bronz,copper,med,bronz,bronz
3218,bronz,copper,bakar,vorosrez,cupru
3219,bronz,copper,bakar,vorosrez,arama
3220,bronz,copper,bakar,vorosrez,bronz
3221,bronz,copper,bakar,bronz,cupru
3222,bronz,copper,bakar,bronz,arama
